average_turn_duration,average_words_per_speaker_segment,configuration_id,detected_speakers,experiment,extremely_short_turns,fragmentation_per_speech_minute,gap_count,gap_duration,isolated_one_word_assignments,max_speakers,median_turn_duration,min_duration_off,min_speakers,minor_speaker_count,num_speakers,overlap_duration,overlap_region_count,rapid_word_switches,runtime_seconds,score,short_overlap_regions,short_turns_under_0_25,short_turns_under_0_50,short_turns_under_1_00,speaker_duration_balance_cv,speaker_mode,speaker_turns,suspicious_aba_patterns,threshold,total_speech_duration,unknown_word_percentage,word_count,word_switches
1.5599639423076916,13.619047619047619,config_08,7,3,2,38.4624274784458,49,217.46812500000004,0,,1.139062500000005,0.2,,0,7,0,0,3,7.4647979000001214,95.0,0,2,5,23,0.606862783602252,exact,52,0,0.55,81.11812499999996,0.34965034965034963,286,20
1.5062499999999996,11.44,config_06,6,2,3,39.941751612232174,49,217.46812500000004,0,7,1.0546874999999858,0.2,2,0,,0.21937500000001364,2,6,6.823712899989914,52.081283482324054,2,3,6,26,0.5172927714899486,automatic,54,0,0.55,81.11812499999996,1.048951048951049,286,24
1.5062499999999996,11.44,config_07,6,2,3,39.941751612232174,49,217.46812500000004,0,7,1.0546874999999858,0.3,2,0,,0.21937500000001364,2,6,6.760003000032157,52.081283482324054,2,3,6,26,0.5172927714899486,automatic,54,0,0.55,81.11812499999996,1.048951048951049,286,24
1.4761022727272726,11.44,config_05,6,2,3,40.68141367912536,49,217.46812500000004,0,7,0.961874999999992,0.1,2,0,,0.06750000000002387,1,6,6.7941652000299655,50.18444842468757,1,3,6,28,0.520704008260944,automatic,55,0,0.55,81.11812499999996,1.048951048951049,286,24
1.3982974137931028,11.916666666666666,config_01,6,1,5,42.90932630508161,50,217.48500000000004,0,7,0.9534374999999926,0.0,2,0,,0,0,5,8.249961699999403,39.61519817423033,0,5,8,30,0.5204540284909412,automatic,58,0,0.55,81.10125,0.6993006993006993,286,23
1.3982974137931028,11.916666666666666,config_02,6,1,5,42.90932630508161,50,217.48500000000004,0,7,0.9534374999999926,0.0,2,0,,0,0,5,6.902146000007633,39.61519817423033,0,5,8,30,0.5204540284909412,automatic,58,0,0.6,81.10125,0.6993006993006993,286,23
1.3982974137931028,11.916666666666666,config_03,6,1,5,42.90932630508161,50,217.48500000000004,0,7,0.9534374999999926,0.0,2,0,,0,0,5,6.858700499986298,39.61519817423033,0,5,8,30,0.5204540284909412,automatic,58,0,0.65,81.10125,0.6993006993006993,286,23
1.3982974137931028,11.916666666666666,config_04,6,1,5,42.90932630508161,50,217.48500000000004,0,7,0.9534374999999926,0.0,2,0,,0,0,5,6.765770400001202,39.61519817423033,0,5,8,30,0.5204540284909412,automatic,58,0,0.7,81.10125,0.6993006993006993,286,23
